timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
49.00;95.56;veh422;39213961_0;65.48;0.00;11.86;veh_passenger;2182.89;1831.69
49.00;355.60;veh423;627861856_0;17.07;0.00;16.54;veh_passenger;9959.73;1876.66
49.00;266.43;veh424;462827910#11_0;0.62;0.00;15.61;veh_passenger;6341.78;1752.30
49.00;70.52;veh425;-267157837#3_0;10.38;0.00;14.28;veh_passenger;3192.79;4069.68
49.00;228.29;veh426;531339548_1;53.31;0.00;5.97;veh_passenger;2606.20;2260.96
49.00;133.91;veh427;39213964#0_0;73.30;0.00;9.97;veh_passenger;2295.35;1937.55
49.00;134.43;veh429;149981654#0_0;106.75;0.00;11.78;veh_passenger;1493.52;4623.08
49.00;310.44;veh43;-22939860#2_0;45.94;0.00;14.75;veh_passenger;4320.50;2719.85
49.00;358.53;veh431;258289047#4_0;31.93;0.00;17.33;veh_passenger;7476.35;1733.17
49.00;256.56;veh432;-55290197#1_0;85.03;0.00;7.44;veh_passenger;12167.54;2151.62
49.00;241.50;veh433;:232636457_1_0;5.68;0.00;8.13;veh_passenger;1832.65;3065.34
49.00;163.97;veh434;138630419_0;104.64;0.00;11.22;veh_passenger;7807.80;4804.24
49.00;68.08;veh435;:213605345_0_1;3.87;0.00;8.29;veh_passenger;3016.16;4591.97
49.00;142.36;veh436;139633991#0_0;11.76;0.00;9.25;veh_passenger;12037.43;4792.72
49.00;266.78;veh437;-132281017_0;57.55;0.00;8.23;veh_passenger;10686.49;3710.75
49.00;47.39;veh438;547535223#0_0;69.92;0.00;13.16;veh_passenger;2481.55;1966.38
49.00;23.80;veh439;:239629207_10_0;0.99;0.00;3.21;veh_passenger;4384.75;4644.93
49.00;162.95;veh44;:cluster_206129045_206129046_11_0;0.36;0.00;1.37;veh_passenger;5576.37;3235.98
49.00;71.75;veh440;18936350#0_0;129.75;0.00;16.07;veh_passenger;1088.82;3912.51
49.00;252.93;veh441;321937983#2_3;74.53;0.00;16.65;veh_passenger;8086.12;4036.69
49.00;152.24;veh442;139633991#0_1;3.51;0.00;5.94;veh_passenger;12035.17;4800.90
49.00;312.62;veh443;:1285014123_1_0;18.96;0.00;10.75;veh_passenger;4904.90;2193.72
49.00;50.58;veh444;21610802#0_0;59.66;0.00;11.47;veh_passenger;2678.09;2530.80
49.00;71.55;veh445;-138630335_0;11.50;0.00;4.69;veh_passenger;5904.64;3523.25
49.00;166.89;veh446;93287059#4_0;53.11;0.00;9.63;veh_passenger;8096.01;2159.85
49.00;313.09;veh447;93248657_0;32.48;0.00;3.91;veh_passenger;1481.73;3388.77
49.00;238.20;veh448;144844719#0_0;79.91;0.00;10.31;veh_passenger;12325.17;2641.15
49.00;165.96;veh45;-166707910_1;91.55;0.00;2.89;veh_passenger;6787.69;2876.73
49.00;346.14;veh450;-205442471#1_0;18.81;0.00;1.91;veh_passenger;5040.89;2345.60
49.00;179.11;veh451;22025881#1_0;56.47;0.00;12.56;veh_passenger;7465.49;2786.46
49.00;169.62;veh452;147999118#3_0;56.73;0.00;10.81;veh_passenger;11522.93;3350.73
49.00;310.11;veh453;28422425#3_0;41.53;0.00;9.88;veh_passenger;6351.93;1631.50
49.00;248.85;veh454;321758440_0;43.29;0.00;10.64;veh_passenger;8163.25;3529.51
49.00;40.22;veh455;361035693#0_0;68.31;0.00;10.78;veh_passenger;6314.93;1315.96
49.00;42.06;veh456;322978493_3;78.20;0.00;3.80;veh_passenger;6118.54;1717.18
49.00;168.42;veh457;-272600178_0;6.09;0.00;2.87;veh_passenger;8462.61;2508.42
49.00;225.40;veh458;322588810_2;10.61;0.00;11.19;veh_passenger;7040.39;2755.71
49.00;110.31;veh459;:2154292747_14_0;10.94;0.00;1.47;veh_passenger;5027.39;2410.42
49.00;256.78;veh46;10426305#2_0;23.29;0.00;11.49;veh_passenger;7236.98;2402.53
49.00;355.71;veh460;452891417#0_0;70.78;0.00;11.40;veh_passenger;9667.72;1732.88
49.00;175.34;veh461;150893244#0_0;64.64;0.00;9.77;veh_passenger;11152.03;4877.70
49.00;175.61;veh462;-650596601_0;44.76;0.00;10.98;veh_passenger;9822.72;3456.26
49.00;142.93;veh463;23047603_1;11.23;0.00;4.00;veh_passenger;10642.06;4753.74
49.00;162.46;veh464;22700140#1_0;30.61;0.00;9.06;veh_passenger;5694.39;3348.29
49.00;41.72;veh465;48281211#0_0;32.18;0.00;8.64;veh_passenger;4922.80;2575.96
49.00;347.41;veh466;48024263#0_0;32.98;0.00;9.05;veh_passenger;5952.06;4267.90
49.00;256.53;veh467;47402191#0_0;88.84;0.00;16.38;veh_passenger;4983.22;4771.23
49.00;175.25;veh468;18905925#0_0;59.55;0.00;11.08;veh_passenger;8970.70;5708.17
49.00;349.40;veh469;-762162318_0;5.00;0.00;4.37;veh_passenger;8795.92;2247.08
49.00;48.10;veh47;:232748712_4_0;4.99;0.00;4.23;veh_passenger;3367.39;2106.83
49.00;268.79;veh470;79501701#1_0;46.84;0.00;6.61;veh_passenger;5635.26;1818.95
49.00;43.67;veh471;450906148_0;74.56;0.00;14.57;veh_passenger;1432.67;1657.32
49.00;26.70;veh472;79501704#0_0;35.42;0.00;10.59;veh_passenger;4832.85;1830.82
49.00;353.79;veh474;-138630347_1;27.59;0.00;8.31;veh_passenger;5929.73;3581.00
49.00;341.62;veh475;206452742#0_0;20.93;0.00;5.10;veh_passenger;3255.21;4278.78
49.00;350.41;veh476;335801171#1_0;26.40;0.00;7.92;veh_passenger;9306.92;4552.19
49.00;221.67;veh477;476977623#2_0;0.20;0.00;0.00;veh_passenger;3527.33;1698.23
49.00;257.23;veh478;-311851484#1_0;22.52;0.00;6.96;veh_passenger;6238.57;2746.29
49.00;86.36;veh479;-158869966#7_0;22.01;0.00;6.71;veh_passenger;6192.75;2310.09
49.00;166.45;veh480;256405906_0;25.51;0.00;8.25;veh_passenger;10976.03;3481.36
49.00;175.02;veh481;136792915_0;43.55;0.00;9.29;veh_passenger;9845.57;4810.60
49.00;166.10;veh482;48024208#2_0;28.65;0.00;9.42;veh_passenger;6132.94;4037.83
49.00;28.80;veh483;158890175#1_1;25.44;0.00;15.43;veh_passenger;4995.57;1735.77
49.00;176.93;veh484;-452891417#4_0;34.54;0.00;11.20;veh_passenger;9632.73;2060.62
49.00;69.14;veh485;163149111#4_1;17.97;0.00;6.57;veh_passenger;5186.08;3120.23
49.00;68.80;veh486;-267157837#0_0;16.84;0.00;6.24;veh_passenger;3290.34;4105.96
49.00;164.06;veh487;-450616685_0;16.00;0.00;5.71;veh_passenger;7274.03;1778.28
49.00;182.33;veh488;334573432#1_0;15.98;0.00;5.87;veh_passenger;7465.18;3902.86
49.00;56.53;veh489;72491406_0;18.18;0.00;6.88;veh_passenger;4623.37;3155.46
49.00;83.05;veh490;453132969#1_0;14.23;0.00;4.60;veh_passenger;5855.42;2907.93
49.00;246.95;veh491;20284670_2;16.17;0.00;5.66;veh_passenger;3909.62;4053.39
49.00;222.32;veh492;21620614#2_0;15.18;0.00;5.15;veh_passenger;4397.23;2370.54
49.00;263.69;veh493;75032340_1;32.48;0.00;9.84;veh_passenger;11790.63;4855.19
49.00;81.41;veh494;19782704_0;15.95;0.00;4.96;veh_passenger;11756.68;3149.24
49.00;263.69;veh495;75032340_1;15.26;0.00;6.03;veh_passenger;11807.75;4857.08
49.00;349.39;veh496;-272597588_0;8.56;0.00;1.73;veh_passenger;8543.07;2393.23
49.00;145.69;veh497;23634612_0;11.50;0.00;4.18;veh_passenger;3927.71;3068.67
49.00;251.37;veh498;19782446_0;27.23;0.00;10.77;veh_passenger;10126.17;3404.78
49.00;133.38;veh499;-93248647#1_0;10.54;0.00;3.80;veh_passenger;3233.11;1757.66
49.00;180.37;veh50;334573432#0_0;9.94;0.00;8.82;veh_passenger;7466.22;3964.10
49.00;42.65;veh500;48742095#0_1;30.96;0.00;12.74;veh_passenger;1452.94;2488.46
49.00;77.17;veh501;328353750_0;9.44;0.00;3.01;veh_passenger;8129.08;3156.11
49.00;168.02;veh502;273892889_0;40.68;0.00;17.53;veh_passenger;8694.78;4815.70
49.00;165.36;veh503;47105598_0;34.39;0.00;14.47;veh_passenger;5695.14;4913.22
49.00;308.52;veh504;-40103765#1_0;11.50;0.00;3.88;veh_passenger;6417.88;1773.01
49.00;43.62;veh505;-21631346#2_0;9.82;0.00;3.25;veh_passenger;2244.38;1855.95
49.00;177.62;veh506;131270029#0_0;17.72;0.00;12.62;veh_passenger;6524.31;5646.83
49.00;312.35;veh507;531251320_0;9.70;0.00;4.60;veh_passenger;1821.29;1642.92
49.00;147.45;veh508;-464960217_0;10.84;0.00;5.74;veh_passenger;5242.24;3734.70
49.00;255.75;veh509;:2154245604_0_0;2.55;0.00;2.55;veh_passenger;5077.10;2101.15
49.00;320.75;veh51;:1611090592_0_0;4.54;0.00;6.39;veh_passenger;11618.95;4176.43
49.00;42.06;veh510;-463534235#1_0;16.23;0.00;11.13;veh_passenger;6990.31;1633.50
49.00;175.45;veh511;139633962_0;19.38;0.00;14.28;veh_passenger;12024.85;4876.74
49.00;350.46;veh513;-138630353#1_0;7.47;0.00;2.37;veh_passenger;5995.83;3225.60
49.00;79.38;veh514;138630405#4_0;6.77;0.00;1.67;veh_passenger;6309.71;3894.58
49.00;175.49;veh515;-627861844_1;7.00;0.00;1.90;veh_passenger;9869.57;2883.74
49.00;79.26;veh516;453132968#3_0;6.55;0.00;1.45;veh_passenger;5722.60;3907.57
49.00;261.33;veh517;461502103_1;5.10;0.00;0.00;veh_passenger;8695.64;4152.57
49.00;312.71;veh518;47034515#3_0;5.10;0.00;0.00;veh_passenger;2298.91;2226.28
49.00;257.58;veh519;-311851484#6_0;5.10;0.00;0.00;veh_passenger;6534.36;2812.61
49.00;264.81;veh52;136104167_0;66.91;0.00;15.49;veh_passenger;11619.19;4707.32
49.00;75.23;veh520;72489711#0_1;5.10;0.00;0.00;veh_passenger;4906.08;3265.99
49.00;79.42;veh521;47034898#0_0;5.10;0.00;0.00;veh_passenger;7311.04;4480.40
49.00;173.37;veh522;22565716_0;5.10;0.00;7.83;veh_passenger;6742.38;4929.01
49.00;338.29;veh523;781461821#0_0;5.10;0.00;0.00;veh_passenger;1507.95;4333.07
49.00;161.69;veh524;21540208#2_0;5.10;0.00;0.00;veh_passenger;8972.56;3072.82
49.00;171.47;veh526;618077484_1;5.10;0.00;0.00;veh_passenger;11287.85;2968.58
49.00;258.91;veh527;-249579625#0_0;5.10;0.00;0.00;veh_passenger;8778.10;1760.87
49.00;310.76;veh53;-19787474#0_1;71.06;0.00;13.88;veh_passenger;6164.49;2167.36
49.00;162.85;veh54;:cluster_206163510_3773125682_6_0;1.34;0.00;2.34;veh_passenger;4649.71;4562.28
49.00;49.18;veh55;46930590#5_0;15.54;0.00;8.76;veh_passenger;3900.39;2832.75
49.00;85.89;veh56;47394467#0_0;112.06;0.00;13.27;veh_passenger;7388.80;1808.75
49.00;58.84;veh57;-23054589_0;73.62;0.00;16.98;veh_passenger;2866.58;2209.35
49.00;128.85;veh58;19787474#1_1;42.99;0.00;16.84;veh_passenger;6259.00;2083.84
49.00;313.44;veh59;-453117780#7_0;29.77;0.00;16.69;veh_passenger;4997.63;2106.16
49.00;354.32;veh60;48447064#0_0;83.80;0.00;10.20;veh_passenger;8350.04;3898.98
49.00;313.42;veh62;:cluster_1285014100_2154144822_1_0;24.49;0.00;16.53;veh_passenger;4976.74;2125.94
49.00;128.52;veh63;-144844742#0_0;3.69;0.00;8.99;veh_passenger;12130.19;3808.01
49.00;75.32;veh64;25915709#6_1;0.02;0.00;17.89;veh_passenger;5607.44;3449.06
49.00;249.43;veh66;531667853#3_0;107.26;0.00;0.00;veh_passenger;2717.73;3444.63
49.00;342.95;veh67;-531453188_0;47.68;0.00;4.20;veh_passenger;11085.83;1866.14
49.00;357.70;veh68;-22025881#0_1;138.15;0.00;14.20;veh_passenger;7465.12;2994.80
49.00;342.72;veh69;452878714#2_0;36.01;0.00;11.29;veh_passenger;10415.94;1933.89
49.00;144.50;veh7;:cluster_312261568_3295773492_3295773494_3295773495_4537008170_89184991_4_0;17.30;0.00;3.76;veh_passenger;6363.70;2001.85
49.00;173.79;veh70;138630347_0;25.10;0.00;14.63;veh_passenger;5924.06;3573.85
49.00;237.89;veh71;311853459_1;87.86;0.00;10.98;veh_passenger;11172.30;4365.03
49.00;144.22;veh72;206879715#4_0;27.51;0.00;9.60;veh_passenger;3865.86;3201.91
49.00;162.77;veh73;114893935#1-AddedOnRampEdge_1;50.41;0.00;10.95;veh_passenger;10821.11;4334.58
49.00;164.67;veh74;256405906-AddedOnRampEdge_1;16.89;0.00;24.19;veh_passenger;10949.41;3586.66
49.00;350.46;veh75;-171573105_0;212.41;0.00;0.00;veh_passenger;11885.02;2069.37
49.00;42.25;veh76;19782169#3_0;72.98;0.00;17.27;veh_passenger;4863.39;2509.96
49.00;96.21;veh77;21630412#4_0;141.43;0.00;10.37;veh_passenger;2236.49;1772.07
49.00;174.43;veh78;18905925#0_0;444.07;0.00;10.96;veh_passenger;9001.74;5324.83
49.00;78.63;veh79;138630384#2_0;3.10;0.00;15.25;veh_passenger;6840.42;4388.46
49.00;174.11;veh8;72493182_0;67.16;0.00;8.58;veh_passenger;9874.04;4509.84
49.00;158.73;veh80;26683379_0;50.85;0.00;10.03;veh_passenger;3938.45;4512.28
49.00;169.16;veh81;138630353#0_0;95.18;0.00;15.79;veh_passenger;5966.82;3335.50
49.00;110.39;veh82;:307440496_0_0;12.60;0.00;7.54;veh_passenger;1813.66;1893.99
49.00;146.24;veh86;21113257#3_0;23.50;0.00;10.60;veh_passenger;5310.31;3735.12
49.00;160.42;veh87;47402162#0_0;58.72;0.00;9.14;veh_passenger;4678.59;4482.27
49.00;71.64;veh88;-130504321_0;84.31;0.00;10.39;veh_passenger;2181.27;3722.46
49.00;311.45;veh89;547536155#1_0;5.35;0.00;6.27;veh_passenger;3537.58;3069.63
49.00;160.48;veh9;47402162#1_0;53.82;0.00;11.33;veh_passenger;4720.05;4365.51
49.00;264.63;veh90;47521387_0;86.90;0.00;17.54;veh_passenger;11466.04;4693.12
49.00;169.61;veh91;-450387885_0;50.87;0.00;10.70;veh_passenger;8497.45;2064.09
49.00;144.22;veh92;206879715#4_0;64.27;0.00;10.26;veh_passenger;3887.35;3172.09
49.00;355.68;veh94;627861843#1_0;14.54;0.00;16.43;veh_passenger;9859.33;3112.50
49.00;266.05;veh99;656870451#1_0;83.82;0.00;15.59;veh_passenger;7512.11;1829.47
50.00;135.36;veh1;:206112428_2_0;2.87;0.00;5.56;veh_passenger;12244.44;3715.33
50.00;160.42;veh10;47402162#0_0;106.39;0.00;9.01;veh_passenger;4694.56;4437.35
50.00;21.45;veh100;18908534_0;171.46;0.00;24.37;veh_passenger;3185.14;2127.21
50.00;51.61;veh101;93248649_0;63.57;0.00;15.50;veh_passenger;1906.10;2878.85
50.00;61.17;veh102;453117783#3_0;41.97;0.00;15.02;veh_passenger;3703.62;2691.61
50.00;61.14;veh103;453117783#3_0;62.18;0.00;9.73;veh_passenger;3721.32;2701.36
50.00;273.36;veh104;:312265866_4_0;3.52;0.00;13.45;veh_passenger;4954.40;1769.77
50.00;266.16;veh105;:cluster_1553097067_206114774_1_0;0.73;0.00;16.20;veh_passenger;11323.15;4420.65
50.00;158.26;veh106;206879715#1_0;45.68;0.00;10.40;veh_passenger;3706.97;3498.92
50.00;152.03;veh107;75032476#2_0;152.37;0.00;9.03;veh_passenger;12165.45;3568.18
50.00;254.54;veh108;-334573428_0;30.67;0.00;7.90;veh_passenger;5666.49;3471.28
50.00;357.71;veh109;-22025881#0_0;39.84;0.00;15.23;veh_passenger;7472.24;2896.70
50.00;167.68;veh11;18906037#0_0;473.07;0.00;10.19;veh_passenger;8474.14;5098.74
50.00;21.60;veh110;18908534_0;93.19;0.00;23.61;veh_passenger;3156.37;2054.51
50.00;76.82;veh111;-23634270#1_0;86.92;0.00;16.63;veh_passenger;5089.34;2447.16
50.00;257.97;veh112;:195609665_0_0;1.11;0.00;2.12;veh_passenger;5166.19;4364.17
50.00;316.79;veh113;-509521739#0_0;36.54;0.00;14.03;veh_passenger;4110.72;2313.40
50.00;174.64;veh114;47521386_0;17.52;0.00;12.25;veh_passenger;10551.02;4361.21
50.00;47.69;veh115;47402189_0;33.97;0.00;18.28;veh_passenger;4977.43;3776.43
50.00;66.97;veh116;-267157832#0_0;4.84;0.00;17.40;veh_passenger;3383.45;4143.67
50.00;175.90;veh117;47034513#2_0;41.83;0.00;12.24;veh_passenger;7445.09;4457.30
50.00;145.31;veh118;:437564733_7_0;5.63;0.00;4.39;veh_passenger;8810.23;4307.44
50.00;67.75;veh119;-267157832#2_0;34.33;0.00;13.22;veh_passenger;3352.13;4130.58
50.00;152.06;veh12;19782752#1_0;33.56;0.00;9.00;veh_passenger;12190.52;3520.92
50.00;157.27;veh120;531521430_0;99.75;0.00;0.91;veh_passenger;4020.53;3312.83
50.00;168.69;veh121;131270029#4_1;12.80;0.00;9.63;veh_passenger;6677.53;4526.27
50.00;317.45;veh122;-46930592#0_0;29.29;0.00;0.00;veh_passenger;3743.00;2708.09
50.00;261.26;veh123;166666891#1_0;78.30;0.00;10.63;veh_passenger;6844.32;3323.59
50.00;22.87;veh124;:cluster_81556834_89139880_2_2;15.29;0.00;10.80;veh_passenger;7664.80;2384.66
50.00;59.88;veh125;166649190_0;97.13;0.00;15.09;veh_passenger;5843.64;2224.70
50.00;319.59;veh126;221577843#0_0;46.61;0.00;14.43;veh_passenger;3548.39;2164.01
50.00;348.73;veh127;93287039#2_0;33.08;0.00;8.79;veh_passenger;8426.07;2460.19
50.00;22.22;veh128;47372394#2_2;28.77;0.00;17.73;veh_passenger;7640.80;2326.38
50.00;265.63;veh129;465329792_0;29.44;0.00;15.47;veh_passenger;11281.48;4417.53
50.00;163.24;veh13;47034522#2_1;46.03;0.00;0.00;veh_passenger;5483.37;2561.94
50.00;163.53;veh130;25964809#3_0;90.24;0.00;8.55;veh_passenger;5877.94;2269.39
50.00;176.46;veh131;19782697#1_0;120.56;0.00;0.00;veh_passenger;11437.84;4434.27
50.00;254.53;veh132;222380083_0;652.11;0.00;25.21;veh_passenger;9528.65;4716.89
50.00;75.81;veh133;-25915516_0;63.21;0.00;16.58;veh_passenger;5836.17;2636.65
50.00;135.76;veh134;-138268400#0_0;41.06;0.00;10.60;veh_passenger;6858.62;1656.59
50.00;174.92;veh135;47034513#1_3;77.20;0.00;0.00;veh_passenger;7449.84;4522.62
50.00;348.83;veh136;47034514_0;31.83;0.00;14.53;veh_passenger;6569.18;3870.77
50.00;312.38;veh137;-323175161#1_0;138.75;0.00;0.00;veh_passenger;6631.63;2315.14
50.00;166.97;veh138;-311851485#1_1;54.16;0.00;16.34;veh_passenger;6724.29;3140.41
50.00;45.34;veh139;-476977623#4_0;111.58;0.00;0.00;veh_passenger;3507.17;1672.65
50.00;268.16;veh14;136792892_0;27.65;0.00;8.65;veh_passenger;9693.68;4348.92
50.00;349.12;veh140;449996225#1_0;14.55;0.00;11.71;veh_passenger;6591.71;4288.62
50.00;345.97;veh141;166707910_1;19.34;0.00;11.77;veh_passenger;6786.55;2894.46
50.00;47.45;veh142;93248659#3_0;84.04;0.00;3.71;veh_passenger;3361.00;2101.04
50.00;356.78;veh143;334607672#0_0;39.03;0.00;8.08;veh_passenger;10514.76;3995.16
50.00;41.14;veh144;205354133#9_0;2.79;0.00;7.64;veh_passenger;3833.24;3213.85
50.00;134.06;veh145;453117780#10_0;76.81;0.00;16.48;veh_passenger;5176.10;1930.47
50.00;344.61;veh146;666475671#1_0;61.79;0.00;10.37;veh_passenger;9071.45;4146.93
50.00;56.96;veh147;:227069593_2_0;5.50;0.00;9.74;veh_passenger;5246.29;3728.20
50.00;40.08;veh148;205354133#5_0;13.73;0.00;0.19;veh_passenger;3795.29;3169.27
50.00;306.97;veh149;453117785_0;95.68;0.00;0.00;veh_passenger;4324.03;3191.10
50.00;160.42;veh15;47402162#0_0;87.33;0.00;9.99;veh_passenger;4688.17;4455.32
50.00;294.62;veh150;531453198_1;17.45;0.00;11.88;veh_passenger;8500.37;1766.87
50.00;260.92;veh151;222380083_0;470.41;0.00;21.78;veh_passenger;9706.28;4755.32
50.00;175.81;veh152;48390831_0;106.78;0.00;0.01;veh_passenger;11847.85;4604.46
50.00;69.81;veh154;23650532_0;70.19;0.00;11.10;veh_passenger;1578.42;3715.02
50.00;267.61;veh155;165268842_0;97.87;0.00;12.33;veh_passenger;11874.61;4728.15
50.00;48.30;veh156;25964804_0;81.03;0.00;0.20;veh_passenger;5775.51;3369.60
50.00;159.62;veh157;23890905#1_0;30.10;0.00;12.29;veh_passenger;2754.81;4045.21
50.00;257.90;veh158;144844737#2_0;12.92;0.00;9.61;veh_passenger;12115.36;3007.68
50.00;14.02;veh159;48393713_1;23.48;0.00;20.04;veh_passenger;3261.87;2367.86
50.00;159.42;veh16;-206452720_0;53.14;0.00;15.50;veh_passenger;3741.59;4258.80
50.00;79.65;veh160;138630384#4_0;83.95;0.00;17.84;veh_passenger;7155.28;4448.92
50.00;349.48;veh161;:218262294_5_1;12.25;0.00;11.03;veh_passenger;6138.35;2442.77
50.00;28.73;veh162;625454219_0;64.53;0.00;4.40;veh_passenger;2799.76;2147.43
50.00;232.74;veh163;531696049#2_0;10.67;0.00;13.68;veh_passenger;4773.97;4648.71
50.00;259.79;veh164;47413207#3_0;43.05;0.00;10.85;veh_passenger;6933.59;4258.16
50.00;178.58;veh165;48800532_0;71.39;0.00;9.94;veh_passenger;5595.91;4644.21
50.00;133.33;veh166;451111999#5_0;30.97;0.00;11.03;veh_passenger;3148.35;2471.83
50.00;178.55;veh167;136792918#1_0;20.80;0.00;5.47;veh_passenger;9852.38;4713.68
50.00;76.38;veh168;-206879705#0_0;15.64;0.00;15.66;veh_passenger;4424.28;4186.42
50.00;261.88;veh169;531719491_0;98.97;0.00;9.69;veh_passenger;7067.15;3797.02
50.00;85.66;veh17;19783060#2_0;506.71;0.00;15.97;veh_passenger;5906.68;1710.39
50.00;342.06;veh170;19782471#1_1;78.37;0.00;10.25;veh_passenger;10806.12;2690.64
50.00;349.22;veh171;171573100_0;988.44;0.00;28.45;veh_passenger;11205.85;2437.13
50.00;333.63;veh173;:3287039967_3_0;9.88;0.00;5.29;veh_passenger;9219.62;4236.80
50.00;73.48;veh174;93248654#0_0;86.29;0.00;12.67;veh_passenger;1600.91;3387.15
50.00;354.29;veh175;71166929_0;88.69;0.00;7.15;veh_passenger;11631.17;3962.72
50.00;46.00;veh176;51574172_0;10.58;0.00;22.06;veh_passenger;3014.40;1832.66
50.00;304.85;veh177;-28770408#1_0;80.87;0.00;10.66;veh_passenger;8841.75;2233.04
50.00;257.91;veh178;-311851484#0_1;92.82;0.00;9.95;veh_passenger;6105.24;2713.98
50.00;178.92;veh179;452877396#1_0;118.61;0.00;0.00;veh_passenger;11691.77;4720.36
50.00;176.43;veh18;47034513#3_0;1.57;0.00;8.96;veh_passenger;7453.82;4333.95
50.00;310.11;veh180;28422425#3_1;75.42;0.00;10.66;veh_passenger;6323.96;1650.88
50.00;77.32;veh181;-176856954_0;44.97;0.00;18.17;veh_passenger;7077.32;2924.41
50.00;267.61;veh182;165268842_2;95.23;0.00;12.89;veh_passenger;11877.51;4721.87
50.00;222.61;veh183;-21622525#3_0;80.63;0.00;14.37;veh_passenger;4604.58;2235.23
50.00;256.78;veh184;-311851484#5_1;19.56;0.00;16.08;veh_passenger;6464.83;2793.67
50.00;70.72;veh186;22697922#2_0;39.63;0.00;11.26;veh_passenger;10862.58;2390.04
50.00;158.57;veh188;149981654#1_0;76.27;0.00;10.04;veh_passenger;1543.00;4521.10
50.00;283.74;veh189;25964978#4_0;34.99;0.00;9.68;veh_passenger;7714.59;2380.09
50.00;15.94;veh19;303265234#0_1;44.52;0.00;14.29;veh_passenger;7879.92;3013.15
50.00;253.69;veh190;532084437_0;13.65;0.00;10.30;veh_passenger;9650.85;3538.14
50.00;340.86;veh191;166667036_0;73.20;0.00;6.19;veh_passenger;4632.27;4192.36
50.00;352.63;veh192;147999135#3_1;60.97;0.00;17.03;veh_passenger;11587.70;4398.03
50.00;41.87;veh193;21622525#1_1;48.57;0.00;16.33;veh_passenger;4483.60;2087.00
50.00;140.46;veh194;:312265741_6_0;6.18;0.00;10.33;veh_passenger;5222.44;1691.40
50.00;135.41;veh195;25915460#5_0;44.57;0.00;6.36;veh_passenger;5508.32;2064.98
50.00;43.22;veh197;39172458#2_0;32.45;0.00;9.26;veh_passenger;6123.32;2012.57
50.00;166.14;veh198;205442471#1_0;72.27;0.00;2.42;veh_passenger;5040.73;2332.89
50.00;146.25;veh199;21113257#5_0;132.67;0.00;0.00;veh_passenger;5504.28;3443.08
50.00;2.21;veh2;-457118521_1;23.15;0.00;0.00;veh_passenger;7474.41;2615.32
50.00;256.00;veh20;25964833#0_1;25.75;0.00;10.77;veh_passenger;5320.58;2509.40
50.00;278.00;veh200;450372817#1_0;58.65;0.00;4.59;veh_passenger;7479.12;2427.14
50.00;284.37;veh201;531453199_1;54.90;0.00;5.10;veh_passenger;8577.25;1742.24
50.00;77.64;veh202;:206128973_7_0;2.59;0.00;16.13;veh_passenger;6543.93;2804.88
50.00;295.55;veh203;47470230#4_0;43.81;0.00;0.02;veh_passenger;7883.76;2956.78
50.00;15.94;veh204;303265234#0_1;83.62;0.00;17.61;veh_passenger;7890.70;3050.87
50.00;146.25;veh206;21113257#5_0;140.17;0.00;0.00;veh_passenger;5508.44;3436.84
50.00;53.00;veh207;449795078#0_0;64.39;0.00;14.54;veh_passenger;1681.86;2708.17
50.00;157.92;veh208;206879715#2_0;44.28;0.00;11.42;veh_passenger;3749.85;3392.16
50.00;256.78;veh209;10426305#2_0;55.98;0.00;8.69;veh_passenger;7205.16;2395.06
50.00;77.72;veh21;311851484#2_0;39.62;0.00;14.81;veh_passenger;6312.33;2752.77
50.00;354.27;veh210;48052767#1_3;46.33;0.00;14.29;veh_passenger;9733.13;4289.33
50.00;32.61;veh211;322978493_1;85.88;0.00;0.00;veh_passenger;6127.99;1720.08
50.00;63.14;veh212;48447096#0_0;93.02;0.00;9.68;veh_passenger;8740.16;3771.64
50.00;144.22;veh213;206879715#4_0;7.89;0.00;5.97;veh_passenger;3854.38;3217.83
50.00;341.33;veh214;65425426#1_0;13.40;0.00;0.00;veh_passenger;4604.64;3423.63
50.00;162.96;veh215;22277833#1_0;65.23;0.00;11.82;veh_passenger;4560.39;4533.34
50.00;267.61;veh216;165268842_1;108.11;0.00;6.11;veh_passenger;11864.52;4724.54
50.00;159.62;veh217;23890905#1_0;92.74;0.00;8.35;veh_passenger;2776.63;3986.50
50.00;268.14;veh218;136792892_2;31.28;0.00;6.55;veh_passenger;9690.27;4342.40
50.00;238.23;veh219;39169328#1_0;62.52;0.00;8.41;veh_passenger;10919.58;2538.98
50.00;230.00;veh22;-19788544#2_0;77.64;0.00;5.27;veh_passenger;4404.27;3265.48
50.00;217.36;veh220;141895195_0;85.93;0.00;11.32;veh_passenger;12159.84;4000.68
50.00;258.74;veh221;325125731#4_0;98.78;0.00;8.42;veh_passenger;7698.47;2135.69
50.00;137.78;veh222;25964879_0;114.86;0.00;0.00;veh_passenger;5138.39;2469.72
50.00;251.41;veh223;206452737#0_0;56.68;0.00;8.71;veh_passenger;1640.15;3839.57
50.00;151.11;veh224;48101517#2_0;32.35;0.00;10.44;veh_passenger;5460.81;3820.66
50.00;267.61;veh225;165268842_1;69.54;0.00;16.88;veh_passenger;11903.05;4726.14
50.00;342.87;veh226;:cluster_206109318_4480717483_3_0;5.44;0.00;6.53;veh_passenger;10455.18;1805.82
